time,stf
-6.799999999999812417e+00,2.588815361053505769e-15
-6.749999999999811706e+00,4.377934623518572548e-15
-6.699999999999810996e+00,7.373938130402131718e-15
-6.649999999999810285e+00,1.237061721182595223e-14
-6.599999999999809575e+00,2.067019340731948546e-14
-6.549999999999808864e+00,3.440001459871671994e-14
-6.499999999999808153e+00,5.702079159589595655e-14
-6.449999999999807443e+00,9.413865537431023267e-14
-6.399999999999806732e+00,1.547969745351447687e-13
-6.349999999999806022e+00,2.535223550297411421e-13
-6.299999999999805311e+00,4.135508744106084590e-13
-6.249999999999804601e+00,6.718929482125120365e-13
-6.199999999999803890e+00,1.087249544942357403e-12
-6.149999999999803180e+00,1.752330187257055048e-12
-6.099999999999802469e+00,2.812935282059189666e-12
-6.049999999999801759e+00,4.497385854670465011e-12
-5.999999999999801048e+00,7.161709158880114767e-12
-5.949999999999800337e+00,1.135870522727940750e-11
-5.899999999999799627e+00,1.794304232464734558e-11
-5.849999999999798916e+00,2.823045699453703219e-11
-5.799999999999798206e+00,4.423782516836845059e-11
-5.749999999999797495e+00,6.904354839244145102e-11
-5.699999999999796785e+00,1.073260987736922858e-10
-5.649999999999796074e+00,1.661651339968333477e-10
-5.599999999999795364e+00,2.562277585997409070e-10
-5.549999999999794653e+00,3.935170477488292991e-10
-5.499999999999793943e+00,6.019374839261981310e-10
-5.449999999999793232e+00,9.170415988963718657e-10
-5.399999999999792522e+00,1.391476335197005829e-09
-5.349999999999791811e+00,2.102863405399850510e-09
-5.299999999999791100e+00,3.165148156381724693e-09
-5.249999999999790390e+00,4.744866918255755577e-09
-5.199999999999789679e+00,7.084354587509323421e-09
-5.149999999999788969e+00,1.053469665300917863e-08
-5.099999999999788258e+00,1.560229458760932506e-08
-5.049999999999787548e+00,2.301435399308968402e-08
-4.999999999999786837e+00,3.381054235923310879e-08
-4.949999999999786127e+00,4.947065385945925674e-08
-4.899999999999785416e+00,7.209156159986444875e-08
-4.849999999999784706e+00,1.046312857142165604e-07
-4.799999999999783995e+00,1.512439759211569224e-07
-4.749999999999783284e+00,2.177373947010153853e-07
-4.699999999999782574e+00,3.121945795177666027e-07
-4.649999999999781863e+00,4.458143549665864179e-07
-4.599999999999781153e+00,6.340419782690495406e-07
-4.549999999999780442e+00,8.980822947951836938e-07
-4.499999999999779732e+00,1.266914370685804173e-06
-4.449999999999779021e+00,1.779959841664121705e-06
-4.399999999999778311e+00,2.490598530728558756e-06
-4.349999999999777600e+00,3.470775777967199805e-06
-4.299999999999776890e+00,4.817008093104183600e-06
-4.249999999999776179e+00,6.658169024363492671e-06
-4.199999999999775468e+00,9.165527468533541677e-06
-4.149999999999774758e+00,1.256561798389504207e-05
-4.099999999999774047e+00,1.715664889175886761e-05
-4.049999999999773337e+00,2.332930073446194710e-05
-3.999999999999772626e+00,3.159293627963049780e-05
-3.949999999999771916e+00,4.260843439067189342e-05
-3.899999999999771205e+00,5.722907350095350989e-05
-3.849999999999770495e+00,7.655112469541274726e-05
-3.799999999999769784e+00,1.019760664819296898e-04
-3.749999999999769074e+00,1.352865981638329241e-04
-3.699999999999768363e+00,1.787388987533500718e-04
-3.649999999999767653e+00,2.351738430686744217e-04
-3.599999999999766942e+00,3.081501320544169169e-04
-3.549999999999766231e+00,4.021025025748327093e-04
-3.499999999999765521e+00,5.225283307976523678e-04
-3.449999999999764810e+00,6.762060061437418163e-04
-3.399999999999764100e+00,8.714483983763959265e-04
-3.349999999999763389e+00,1.118394533109456088e-03
-3.299999999999762679e+00,1.429342191310106541e-03
-3.249999999999761968e+00,1.819123513767524365e-03
-3.199999999999761258e+00,2.305524777879937749e-03
-3.149999999999760547e+00,2.909750277626296962e-03
-3.099999999999759837e+00,3.656928637080555673e-03
-3.049999999999759126e+00,4.576657887854150911e-03
-2.999999999999758415e+00,5.703583215268651779e-03
-2.949999999999757705e+00,7.077998414092218256e-03
-2.899999999999756994e+00,8.746458797390244469e-03
-2.849999999999756284e+00,1.076238959907901103e-02
-2.799999999999755573e+00,1.318666985699674769e-02
-2.749999999999754863e+00,1.608816744527454684e-02
-2.699999999999754152e+00,1.954419646445627531e-02
-2.649999999999753442e+00,2.364086375530033424e-02
-2.599999999999752731e+00,2.847326707699384535e-02
-2.549999999999752021e+00,3.414550372078933860e-02
-2.499999999999751310e+00,4.077044528964805792e-02
-2.449999999999750599e+00,4.846923236686868919e-02
-2.399999999999749889e+00,5.737044214638321177e-02
-2.349999999999749178e+00,6.760888313752597134e-02
-2.299999999999748468e+00,7.932397411416071409e-02
-2.249999999999747757e+00,9.265766985345626205e-02
-2.199999999999747047e+00,1.077519041586026544e-01
-2.149999999999746336e+00,1.247455313685904843e-01
-2.099999999999745626e+00,1.437707611202117541e-01
-2.049999999999744915e+00,1.649490975197910325e-01
-1.999999999999744205e+00,1.883868129441019224e-01
-1.949999999999743494e+00,2.141700081046038484e-01
-1.899999999999742784e+00,2.423593332910400355e-01
-1.849999999999742073e+00,2.729844701991205880e-01
-1.799999999999741362e+00,3.060384986101382654e-01
-1.749999999999740652e+00,3.414722964362086888e-01
-1.699999999999739941e+00,3.791891441460705781e-01
-1.649999999999739231e+00,4.190397241149699803e-01
-1.599999999999738520e+00,4.608177207155870758e-01
-1.549999999999737810e+00,5.042562367047059846e-01
-1.499999999999737099e+00,5.490252444485140826e-01
-1.449999999999736389e+00,5.947302856918592617e-01
-1.399999999999735678e+00,6.409126200481487512e-01
-1.349999999999734968e+00,6.870509995847228213e-01
-1.299999999999734257e+00,7.325652145710266350e-01
-1.249999999999733546e+00,7.768215138164007438e-01
-1.199999999999732836e+00,8.191399526717044743e-01
-1.149999999999732125e+00,8.588036637926034222e-01
-1.099999999999731415e+00,8.950699817211517084e-01
-1.049999999999730704e+00,9.271832842364783334e-01
-9.999999999997299938e-01,9.543893436473153136e-01
-9.499999999997292832e-01,9.759509124528701340e-01
-8.999999999997285727e-01,9.911642029978587898e-01
-8.499999999997278621e-01,9.993758628920176301e-01
-7.999999999997271516e-01,9.999999999999591438e-01
-7.499999999997264410e-01,9.925347754770041941e-01
-6.999999999997257305e-01,9.765780630215872282e-01
-6.499999999997250200e-01,9.518416691306018640e-01
-5.999999999997243094e-01,9.181636239519147535e-01
-5.499999999997235989e-01,8.755180858745319483e-01
-4.999999999997228883e-01,8.240224550279606763e-01
-4.499999999997221778e-01,7.639413602910453127e-01
-3.999999999997214672e-01,6.956872693249160911e-01
-3.499999999997207567e-01,6.198175688546843087e-01
-2.999999999997200462e-01,5.370280695596260090e-01
-2.499999999997193356e-01,4.481430025702280995e-01
-1.999999999997186251e-01,3.541016884093051154e-01
-1.499999999997179145e-01,2.559421697592472733e-01
-9.999999999971720399e-02,1.547822022132225028e-01
-4.999999999971649345e-02,5.179808793126090133e-02
2.842170943040400743e-13,-5.179808793243614873e-02
5.000000000028492764e-02,-1.547822022143860998e-01
1.000000000002856382e-01,-2.559421697603816992e-01
1.500000000002863487e-01,-3.541016884104015716e-01
2.000000000002870593e-01,-4.481430025712692111e-01
2.500000000002877698e-01,-5.370280695606058918e-01
3.000000000002884804e-01,-6.198175688555854768e-01
3.500000000002891909e-01,-6.956872693257355467e-01
4.000000000002899014e-01,-7.639413602917772828e-01
4.500000000002906120e-01,-8.240224550285935035e-01
5.000000000002913225e-01,-8.755180858750685191e-01
5.500000000002920331e-01,-9.181636239523491838e-01
6.000000000002927436e-01,-9.518416691309343758e-01
6.500000000002934541e-01,-9.765780630218147129e-01
7.000000000002941647e-01,-9.925347754771383091e-01
7.500000000002948752e-01,-1.000000000000000000e+00
8.000000000002955858e-01,-9.993758628919622300e-01
8.500000000002962963e-01,-9.911642029977246748e-01
9.000000000002970069e-01,-9.759509124526616342e-01
9.500000000002977174e-01,-9.543893436470368696e-01
1.000000000000298428e+00,-9.271832842361400484e-01
1.050000000000299138e+00,-8.950699817207623532e-01
1.100000000000299849e+00,-8.588036637921688810e-01
1.150000000000300560e+00,-8.191399526712378476e-01
1.200000000000301270e+00,-7.768215138159079158e-01
1.250000000000301981e+00,-7.325652145705133789e-01
1.300000000000302691e+00,-6.870509995842022377e-01
1.350000000000303402e+00,-6.409126200476208401e-01
1.400000000000304112e+00,-5.947302856913373459e-01
1.450000000000304823e+00,-5.490252444479986060e-01
1.500000000000305533e+00,-5.042562367042043858e-01
1.550000000000306244e+00,-4.608177207151029631e-01
1.600000000000306954e+00,-4.190397241145051854e-01
1.650000000000307665e+00,-3.791891441456283762e-01
1.700000000000308376e+00,-3.414722964357923551e-01
1.750000000000309086e+00,-3.060384986097489102e-01
1.800000000000309797e+00,-2.729844701987582667e-01
1.850000000000310507e+00,-2.423593332907059417e-01
1.900000000000311218e+00,-2.141700081042972881e-01
1.950000000000311928e+00,-1.883868129438225070e-01
2.000000000000312639e+00,-1.649490975195376796e-01
2.050000000000313349e+00,-1.437707611199829927e-01
2.100000000000314060e+00,-1.247455313683863420e-01
2.150000000000314770e+00,-1.077519041584204806e-01
2.200000000000315481e+00,-9.265766985329487726e-02
2.250000000000316192e+00,-7.932397411401841125e-02
2.300000000000316902e+00,-6.760888313740162636e-02
2.350000000000317613e+00,-5.737044214627480543e-02
2.400000000000318323e+00,-4.846923236677445901e-02
2.450000000000319034e+00,-4.077044528956678959e-02
2.500000000000319744e+00,-3.414550372071973455e-02
2.550000000000320455e+00,-2.847326707693437903e-02
2.600000000000321165e+00,-2.364086375524973582e-02
2.650000000000321876e+00,-1.954419646441347622e-02
2.700000000000322586e+00,-1.608816744523860684e-02
2.750000000000323297e+00,-1.318666985696661728e-02
2.800000000000324007e+00,-1.076238959905391999e-02
2.850000000000324718e+00,-8.746458797369358398e-03
2.900000000000325429e+00,-7.077998414075028014e-03
2.950000000000326139e+00,-5.703583215254528528e-03
3.000000000000326850e+00,-4.576657887842579438e-03
3.050000000000327560e+00,-3.656928637071149134e-03
3.100000000000328271e+00,-2.909750277618670250e-03
3.150000000000328981e+00,-2.305524777873776011e-03
3.200000000000329692e+00,-1.819123513762578451e-03
3.250000000000330402e+00,-1.429342191306160912e-03
3.300000000000331113e+00,-1.118394533106307782e-03
3.350000000000331823e+00,-8.714483983739022615e-04
3.400000000000332534e+00,-6.762060061417750735e-04
3.450000000000333245e+00,-5.225283307961109576e-04
3.500000000000333955e+00,-4.021025025736225771e-04
3.550000000000334666e+00,-3.081501320534806541e-04
3.600000000000335376e+00,-2.351738430679444825e-04
3.650000000000336087e+00,-1.787388987527882382e-04
3.700000000000336797e+00,-1.352865981634020079e-04
3.750000000000337508e+00,-1.019760664815994283e-04
3.800000000000338218e+00,-7.655112469516133433e-05
3.850000000000338929e+00,-5.722907350076317142e-05
3.900000000000339639e+00,-4.260843439052793848e-05
3.950000000000340350e+00,-3.159293627952226055e-05
4.000000000000341061e+00,-2.332930073438096736e-05
4.050000000000341771e+00,-1.715664889169859613e-05
4.100000000000342482e+00,-1.256561798385023911e-05
4.150000000000343192e+00,-9.165527468500446405e-06
4.200000000000343903e+00,-6.658169024339170967e-06
4.250000000000344613e+00,-4.817008093086336616e-06
4.300000000000345324e+00,-3.470775777954180909e-06
4.350000000000346034e+00,-2.490598530719102056e-06
4.400000000000346745e+00,-1.779959841657289961e-06
4.450000000000347455e+00,-1.266914370680874865e-06
4.500000000000348166e+00,-8.980822947916452137e-07
4.550000000000348876e+00,-6.340419782665287705e-07
4.600000000000349587e+00,-4.458143549647926139e-07
4.650000000000350298e+00,-3.121945795164933004e-07
4.700000000000351008e+00,-2.177373947001194362e-07
4.750000000000351719e+00,-1.512439759205274182e-07
4.800000000000352429e+00,-1.046312857137760371e-07
